bill_id,date,chamber,sequence,action
1916188,2025-03-03,Senate,28,"Senate/ passed 3rd reading in Senate President"
1916188,2025-03-03,Senate,29,"Senate/ motion to reconsider in Senate Secretary"
1916188,2025-03-03,Senate,30,"Senate/ floor amendment in Senate 3rd Reading Calendar"
1916188,2025-03-03,House,31,"Senate/ passed 3rd reading in Clerk of the House"
1916188,2025-03-03,House,32,"Senate/ to House with amendments in Clerk of the House"
1916188,2025-03-04,House,33,"House/ received from Senate in Clerk of the House"
1916188,2025-03-04,House,34,"House/ placed on Concurrence Calendar in House Concurrence Calendar"
1916188,2025-03-05,Senate,35,"House/ concurs with Senate amendment in Senate President"
1916188,2025-03-05,Senate,36,"House/ to Senate in Senate President"
1916188,2025-03-05,Senate,37,"Senate/ received from House in Senate President"
1916188,2025-03-05,House,38,"Senate/ signed by President/ returned to House in House Speaker"
1916188,2025-03-05,House,39,"Senate/ to House in House Speaker"
1916188,2025-03-05,House,40,"House/ received from Senate in House Speaker"
1916188,2025-03-05,,41,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1916188,2025-03-05,,42,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1916188,2025-03-05,,43,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1916188,2025-03-13,House,44,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1916188,2025-03-13,House,45,"House/ enrolled bill to Printing in Clerk of the House"
1916188,2025-03-17,House,46,"House/ received enrolled bill from Printing in Clerk of the House"
1916188,2025-03-17,,47,"House/ to Governor in Executive Branch - Governor"
1916188,2025-03-26,,48,"Governor Signed in Lieutenant Governor's office for filing"
1916219,2025-01-13,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1916219,2025-01-13,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1916219,2025-01-15,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1916219,2025-01-21,House,4,"House/ received fiscal note from Fiscal Analyst in Clerk of the House"
1916219,2025-01-21,House,5,"House/ 1st reading (Introduced) in House Rules Committee"
1916219,2025-03-07,House,6,"House/ strike enacting clause in Clerk of the House"
1916219,2025-03-07,House,7,"House/ filed in House file for bills not passed"
1916251,2025-01-13,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1916251,2025-01-13,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1916251,2025-01-16,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1916251,2025-01-21,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1916251,2025-01-22,Senate,5,"Senate/ received fiscal note from Fiscal Analyst in Senate Rules Committee"
1916251,2025-01-23,Senate,6,"Senate/ to standing committee in Senate Education Committee"
1916251,2025-02-07,Senate,7,"Senate Comm - Not Considered in Senate Education Committee"
1916251,2025-02-14,Senate,8,"Senate Comm - Favorable Recommendation in Senate Education Committee"
1916251,2025-02-18,Senate,9,"Senate/ committee report favorable in Senate Education Committee"
1916251,2025-02-18,Senate,10,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1916251,2025-02-21,Senate,11,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1916251,2025-02-21,Senate,12,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1916251,2025-02-24,Senate,13,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1916251,2025-02-24,House,14,"Senate/ passed 3rd reading in Clerk of the House"
1916251,2025-02-24,House,15,"Senate/ to House in Clerk of the House"
1916251,2025-02-24,House,16,"House/ received from Senate in Clerk of the House"
1916251,2025-02-25,House,17,"House/ 1st reading (Introduced) in House Rules Committee"
1916251,2025-02-28,House,18,"House/ to standing committee in House Education Committee"
1916251,2025-03-04,House,19,"House Comm - Favorable Recommendation in House Education Committee"
1916251,2025-03-04,House,20,"House/ committee report favorable in House Education Committee"
1916251,2025-03-04,House,21,"House/ comm rpt/ sent to Rules in House Rules Committee"
1916251,2025-03-05,House,22,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1916251,2025-03-05,House,23,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1916251,2025-03-07,House,24,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1916251,2025-03-07,House,25,"House/ passed 3rd reading in House Speaker"
1916251,2025-03-07,Senate,26,"House/ signed by Speaker/ returned to Senate in Senate President"
1916251,2025-03-07,Senate,27,"House/ to Senate in Senate President"
1916251,2025-03-07,Senate,28,"Senate/ received from House in Senate President"
1916251,2025-03-07,,29,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1916251,2025-03-07,,30,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1916251,2025-03-07,,31,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1916251,2025-03-07,Senate,32,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1916251,2025-03-07,Senate,33,"Senate/ enrolled bill to Printing in Senate Secretary"
1916251,2025-03-13,Senate,34,"Senate/ received enrolled bill from Printing in Senate Secretary"
1916251,2025-03-13,,35,"Senate/ to Governor in Executive Branch - Governor"
1916251,2025-03-25,,36,"Governor Signed in Lieutenant Governor's office for filing"
1916285,2025-01-13,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1916285,2025-01-13,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1916285,2025-01-16,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1916285,2025-01-20,Senate,4,"Senate/ received fiscal note from Fiscal Analyst in Waiting for Introduction in the Senate"
1916285,2025-01-21,Senate,5,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1916285,2025-02-11,Senate,6,"Senate/ to standing committee in Senate Education Committee"
1916285,2025-02-13,Senate,7,"Senate Comm - Not Considered in Senate Education Committee"
1916285,2025-03-03,Senate,8,"Senate Comm - Returned to Rules in Senate Education Committee"
1916285,2025-03-04,Senate,9,"Senate/ comm rpt/ sent to Rules in Senate Rules Committee"
1916285,2025-03-07,Senate,10,"Senate/ strike enacting clause in Senate Secretary"
1916285,2025-03-07,Senate,11,"Senate/ filed in Senate file for bills not passed"
1916316,2025-01-13,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1916316,2025-01-13,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1916316,2025-01-15,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1916316,2025-01-21,House,4,"House/ received fiscal note from Fiscal Analyst in Clerk of the House"
1916316,2025-01-21,House,5,"House/ 1st reading (Introduced) in House Rules Committee"
1916316,2025-02-11,House,6,"House/ to standing committee in House Business, Labor, and Commerce Committee"
1916316,2025-02-13,House,7,"House Comm - Substitute Recommendation in House Business, Labor, and Commerce Committee"
1916316,2025-02-13,House,8,"House Comm - Amendment Recommendation in House Business, Labor, and Commerce Committee"
1916316,2025-02-13,House,9,"House Comm - Favorable Recommendation in House Business, Labor, and Commerce Committee"
1916316,2025-02-14,House,10,"House/ comm rpt/ substituted/ amended in House Business, Labor, and Commerce Committee"
1916316,2025-02-14,House,11,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1916316,2025-02-21,House,12,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1916316,2025-02-21,House,13,"House/ substituted in House 3rd Reading Calendar for House bills"
1916316,2025-02-21,House,14,"House/ floor amendment in House 3rd Reading Calendar for House bills"
1916316,2025-02-21,Senate,15,"House/ passed 3rd reading in Senate Secretary"
1916316,2025-02-21,Senate,16,"House/ to Senate in Senate Secretary"
1916316,2025-02-21,Senate,17,"Senate/ received from House in Waiting for Introduction in the Senate"
1916316,2025-02-21,Senate,18,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1916316,2025-02-25,Senate,19,"Senate/ to standing committee in Senate Business and Labor Committee"
1916316,2025-02-28,Senate,20,"Senate Comm - Motion to Recommend Failed in Senate Business and Labor Committee"
1916316,2025-03-03,Senate,21,"Senate Comm - Not Considered in Senate Business and Labor Committee"
1916316,2025-03-03,Senate,22,"Senate Comm - Returned to Rules in Senate Business and Labor Committee"
1916316,2025-03-04,Senate,23,"Senate/ comm rpt/ sent to Rules in Senate Rules Committee"
1916316,2025-03-07,Senate,24,"Senate/ strike enacting clause in Senate Secretary"
1916316,2025-03-07,House,25,"Senate/ to House in Clerk of the House"
1916316,2025-03-07,House,26,"House/ received from Senate in Clerk of the House"
1916316,2025-03-07,House,27,"House/ filed in House file for bills not passed"
1916349,2025-01-13,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1916349,2025-01-13,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1916349,2025-01-15,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1916349,2025-01-21,House,4,"House/ received fiscal note from Fiscal Analyst in Clerk of the House"
1916349,2025-01-21,House,5,"House/ 1st reading (Introduced) in House Rules Committee"
1916349,2025-02-05,House,6,"Bill Substituted by Sponsor in House Rules Comm in House Rules Committee"
1916349,2025-02-05,House,7,"House/ to standing committee in House Economic Development and Workforce Services Committee"
1916349,2025-02-10,House,8,"House Comm - Favorable Recommendation in House Economic Development and Workforce Services Committee"
1916349,2025-02-10,House,9,"House Comm - Consent Calendar Recommendation in House Economic Development and Workforce Services Committee"
1916349,2025-02-11,House,10,"House/ comm rpt/ placed on Consent Calendar in House Economic Development and Workforce Services Committee"
1916349,2025-02-11,House,11,"House/ 2nd reading in House Consent Calendar"
1916349,2025-02-13,House,12,"House/ 3rd reading in House Consent Calendar"
1916349,2025-02-13,Senate,13,"House/ passed 3rd reading in Senate Secretary"
1916349,2025-02-13,Senate,14,"House/ to Senate in Senate Secretary"
1916349,2025-02-13,Senate,15,"Senate/ received from House in Waiting for Introduction in the Senate"
1916349,2025-02-14,Senate,16,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1916349,2025-02-18,Senate,17,"Senate/ to standing committee in Senate Natural Resources, Agriculture, and Environment Committee"
1916349,2025-02-19,Senate,18,"Senate Comm - Favorable Recommendation in Senate Natural Resources, Agriculture, and Environment Committee"
1916349,2025-02-19,Senate,19,"Senate Comm - Consent Calendar Recommendation in Senate Natural Resources, Agriculture, and Environment Committee"
1916349,2025-02-20,Senate,20,"Senate/ comm rpt/ placed on Consent Calendar in Senate Natural Resources, Agriculture, and Environment Committee"
1916349,2025-02-20,Senate,21,"Senate/ 2nd reading in Senate Consent Calendar"
1916349,2025-02-25,Senate,22,"Senate/ 3rd reading in Senate Consent Calendar"
1916349,2025-02-25,Senate,23,"Senate/ circled in Senate Consent Calendar"
1916349,2025-02-26,Senate,24,"Senate/ uncircled in Senate Consent Calendar"
1916349,2025-02-26,Senate,25,"Senate/ passed 3rd reading in Senate President"
1916349,2025-02-26,House,26,"Senate/ signed by President/ returned to House in House Speaker"
1916349,2025-02-26,House,27,"Senate/ to House in House Speaker"
1916349,2025-02-26,House,28,"House/ received from Senate in House Speaker"
1916349,2025-02-26,,29,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1916349,2025-02-28,,30,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1916349,2025-02-28,,31,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1916349,2025-03-03,House,32,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1916349,2025-03-03,House,33,"House/ enrolled bill to Printing in Clerk of the House"
1916349,2025-03-04,House,34,"House/ received enrolled bill from Printing in Clerk of the House"
1916349,2025-03-04,,35,"House/ to Governor in Executive Branch - Governor"
1916349,2025-03-19,,36,"Governor Signed in Lieutenant Governor's office for filing"
1916381,2025-01-13,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1916381,2025-01-13,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1916381,2025-01-15,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1916381,2025-01-21,House,4,"House/ received fiscal note from Fiscal Analyst in Clerk of the House"
1916381,2025-01-21,House,5,"House/ 1st reading (Introduced) in House Rules Committee"
1916381,2025-01-30,House,6,"House/ to standing committee in House Business, Labor, and Commerce Committee"
1916381,2025-02-10,House,7,"House Comm - Substitute Recommendation in House Business, Labor, and Commerce Committee"
1916381,2025-02-10,House,8,"House Comm - Favorable Recommendation in House Business, Labor, and Commerce Committee"
1916381,2025-02-11,House,9,"House/ comm rpt/ substituted in House Business, Labor, and Commerce Committee"
1916381,2025-02-11,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1916381,2025-02-18,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1916381,2025-02-18,House,12,"House/ floor amendment in House 3rd Reading Calendar for House bills"
1916381,2025-02-18,Senate,13,"House/ passed 3rd reading in Senate Secretary"
1916381,2025-02-18,Senate,14,"House/ to Senate in Senate Secretary"
