bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
2028864,2183,HB4457,1,Introduced,2025-05-06,"Health facilities: employees; use of state funds to discourage unionization; prohibit and provide remedies for. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 20176b.","Health facilities: employees; use of state funds to discourage unionization; prohibit and provide remedies for. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 20176b.",5089,"House Economic Competitiveness",2025-05-07,"Bill Electronically Reproduced 05/06/2025",https://legiscan.com/MI/bill/HB4457/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4457
2028872,2183,HB4458,1,Introduced,2025-05-06,"Labor: collective bargaining; public employer ceasing or subcontracting its operations; prohibit if done less than 1 year after its employees elect a bargaining representative. Amends sec. 10 of 1947 PA 336 (MCL 423.210).","Labor: collective bargaining; public employer ceasing or subcontracting its operations; prohibit if done less than 1 year after its employees elect a bargaining representative. Amends sec. 10 of 1947 PA 336 (MCL 423.210).",5089,"House Economic Competitiveness",2025-05-07,"Bill Electronically Reproduced 05/06/2025",https://legiscan.com/MI/bill/HB4458/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4458
2028968,2183,HB4459,1,Introduced,2025-05-06,"Environmental protection: other; general obligation bond issuance; provide for. Creates new act. TIE BAR WITH: HB 4460'25","Environmental protection: other; general obligation bond issuance; provide for. Creates new act. TIE BAR WITH: HB 4460'25",5004,"House Natural Resources And Tourism",2025-05-07,"Bill Electronically Reproduced 05/06/2025",https://legiscan.com/MI/bill/HB4459/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4459
2029021,2183,HB4460,1,Introduced,2025-05-06,"Environmental protection: funding; clean Michigan 2 initiative funds; provide for distribution and allocation. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 198. TIE BAR WITH: HB 4459'25","Environmental protection: funding; clean Michigan 2 initiative funds; provide for distribution and allocation. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 198. TIE BAR WITH: HB 4459'25",5004,"House Natural Resources And Tourism",2025-05-07,"Bill Electronically Reproduced 05/06/2025",https://legiscan.com/MI/bill/HB4460/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4460
2028892,2183,HB4461,1,Introduced,2025-05-06,"Elections: registration; review of voter eligibility by the secretary of state; require under certain circumstances.","Elections: registration; review of voter eligibility by the secretary of state; require under certain circumstances.",5080,"House Election Integrity",2025-05-07,"Bill Electronically Reproduced 05/06/2025",https://legiscan.com/MI/bill/HB4461/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4461
2028873,2183,HB4462,1,Introduced,2025-05-06,"Elections: election officials; procedure to remove certain electors listed on the qualified voter file who have not recently voted; provide for.","Elections: election officials; procedure to remove certain electors listed on the qualified voter file who have not recently voted; provide for.",5080,"House Election Integrity",2025-05-07,"Bill Electronically Reproduced 05/06/2025",https://legiscan.com/MI/bill/HB4462/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4462
2028957,2183,HB4463,1,Introduced,2025-05-06,"Elections: election officials; review of voter registration instructions; require. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 495b.","Elections: election officials; review of voter registration instructions; require. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 495b.",5080,"House Election Integrity",2025-05-07,"Bill Electronically Reproduced 05/06/2025",https://legiscan.com/MI/bill/HB4463/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4463
2028893,2183,HB4464,2,Engrossed,2025-06-05,"Insurance: health insurers; compliance with affordable care act coverage; modify. Amends secs. 3403, 3406z, 3406bb, 3406hh & 3406ii of 1956 PA 218 (MCL 500.3403 et seq.).","Insurance: health insurers; compliance with affordable care act coverage; modify. Amends secs. 3403, 3406z, 3406bb, 3406hh & 3406ii of 1956 PA 218 (MCL 500.3403 et seq.).",839,"Senate Health Policy",2025-06-10,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/HB4464/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4464
2029339,2183,HB4465,1,Introduced,2025-05-07,"Criminal procedure: arrests; required removal of religious head coverings for police photographs; prohibit. Amends 1927 PA 175 (MCL 760.1 - 777.69) by adding sec. 25c to ch. IV.","Criminal procedure: arrests; required removal of religious head coverings for police photographs; prohibit. Amends 1927 PA 175 (MCL 760.1 - 777.69) by adding sec. 25c to ch. IV.",821,"House Judiciary",2025-05-08,"Bill Electronically Reproduced 05/07/2025",https://legiscan.com/MI/bill/HB4465/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4465
2029391,2183,HB4466,1,Introduced,2025-05-07,"Health: licensing; sanctions for performing gender reassignment procedures or treatment to minors; provide for. Amends secs. 16221 & 16226 of 1978 PA 368 (MCL 333.16221 & 333.16226). TIE BAR WITH: HB 4467'25","Health: licensing; sanctions for performing gender reassignment procedures or treatment to minors; provide for. Amends secs. 16221 & 16226 of 1978 PA 368 (MCL 333.16221 & 333.16226). TIE BAR WITH: HB 4467'25",892,"House Health Policy",2025-05-08,"Bill Electronically Reproduced 05/07/2025",https://legiscan.com/MI/bill/HB4466/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4466
2029349,2183,HB4467,1,Introduced,2025-05-07,"Health: other; gender reassignment procedures or treatment for minors; prohibit. Creates new act.","Health: other; gender reassignment procedures or treatment for minors; prohibit. Creates new act.",892,"House Health Policy",2025-05-08,"Bill Electronically Reproduced 05/07/2025",https://legiscan.com/MI/bill/HB4467/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4467
2029346,2183,HB4468,1,Introduced,2025-05-07,"Insurance: health insurers; coverage for adverse consequences related to gender transition and reversal of gender transition; require. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406ww.","Insurance: health insurers; coverage for adverse consequences related to gender transition and reversal of gender transition; require. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406ww.",892,"House Health Policy",2025-05-08,"Bill Electronically Reproduced 05/07/2025",https://legiscan.com/MI/bill/HB4468/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4468
2029342,2183,HB4469,2,Engrossed,2025-05-22,"Civil rights: sex discrimination and harassment; basing an individual's eligibility to participate in athletics on the individual's biological sex; provide an exemption to allow certain K-12 educational institutions to do. Amends 1976 PA 453 (MCL 37.2101 - 37.2804) by adding sec. 405.","Civil rights: sex discrimination and harassment; basing an individual's eligibility to participate in athletics on the individual's biological sex; provide an exemption to allow certain K-12 educational institutions to do. Amends 1976 PA 453 (MCL 37.2101 - 37.2804) by adding sec. 405.",838,"Senate Government Operations",2025-05-29,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HB4469/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4469
2029388,2183,HB4470,1,Introduced,2025-05-07,"Highways: bridges; Mackinac Bridge; designate as a key facility. Amends sec. 552c of 1931 PA 328 (MCL 750.552c).","Highways: bridges; Mackinac Bridge; designate as a key facility. Amends sec. 552c of 1931 PA 328 (MCL 750.552c).",2834,"House Transportation And Infrastructure",2025-05-08,"Bill Electronically Reproduced 05/07/2025",https://legiscan.com/MI/bill/HB4470/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4470
2029372,2183,HB4471,1,Introduced,2025-05-07,"Retirement: county employees; employment of retirant in a county sheriff's office; allow without forfeiting retirement allowance. Amends sec. 12a of 1851 PA 156 (MCL 46.12a).","Retirement: county employees; employment of retirant in a county sheriff's office; allow without forfeiting retirement allowance. Amends sec. 12a of 1851 PA 156 (MCL 46.12a).",899,"House Government Operations",2025-05-08,"Bill Electronically Reproduced 05/07/2025",https://legiscan.com/MI/bill/HB4471/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4471
2029695,2183,HB4472,1,Introduced,2025-05-08,"Law enforcement: other; deportation task force; create. Creates new act.","Law enforcement: other; deportation task force; create. Creates new act.",899,"House Government Operations",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4472/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4472
2029627,2183,HB4473,1,Introduced,2025-05-08,"State: identification cards; real ID-compliant official state personal identification cards; prohibit the secretary of state from issuing. Amends sec. 1 of 1972 PA 222 (MCL 28.291).","State: identification cards; real ID-compliant official state personal identification cards; prohibit the secretary of state from issuing. Amends sec. 1 of 1972 PA 222 (MCL 28.291).",899,"House Government Operations",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4473/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4473
2029657,2183,HB4474,1,Introduced,2025-05-08,"Traffic control: driver license; real ID-compliant operator's and chauffeur's licenses; prohibit the secretary of state from issuing. Amends sec. 307 of 1949 PA 300 (MCL 257.307).","Traffic control: driver license; real ID-compliant operator's and chauffeur's licenses; prohibit the secretary of state from issuing. Amends sec. 307 of 1949 PA 300 (MCL 257.307).",899,"House Government Operations",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4474/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4474
2029667,2183,HB4475,1,Introduced,2025-05-08,"Civil rights: employment discrimination; discrimination based on certain vaccination status; prohibit. Amends title of 1976 PA 453 (MCL 37.2101 - 37.2804) & adds art. 5A.","Civil rights: employment discrimination; discrimination based on certain vaccination status; prohibit. Amends title of 1976 PA 453 (MCL 37.2101 - 37.2804) & adds art. 5A.",899,"House Government Operations",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4475/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4475
2029647,2183,HB4476,1,Introduced,2025-05-08,"Holidays: other; ""Victory in Europe Day""; designate as May 8. Creates new act.","Holidays: other; ""Victory in Europe Day""; designate as May 8. Creates new act.",899,"House Government Operations",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4476/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4476
2029663,2183,HB4477,1,Introduced,2025-05-08,"Education: curriculum; instruction in water safety; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1170c.","Education: curriculum; instruction in water safety; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1170c.",5044,"House Education And Workforce",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4477/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4477
2029678,2183,HB4478,1,Introduced,2025-05-08,"Weapons: firearms; sentencing guidelines; update. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b). TIE BAR WITH: HB 4479'25","Weapons: firearms; sentencing guidelines; update. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b). TIE BAR WITH: HB 4479'25",821,"House Judiciary",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4478/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4478
2029633,2183,HB4479,1,Introduced,2025-05-08,"Weapons: firearms; requirement for all firearm components to contain serial numbers; provide for. Amends 1927 PA 372 (MCL 28.421 - 28.435) by adding sec. 14c. TIE BAR WITH: HR 0002'25","Weapons: firearms; requirement for all firearm components to contain serial numbers; provide for. Amends 1927 PA 372 (MCL 28.421 - 28.435) by adding sec. 14c. TIE BAR WITH: HR 0002'25",821,"House Judiciary",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4479/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4479
2029685,2183,HB4480,1,Introduced,2025-05-08,"Campaign finance: contributions and expenditures; use of campaign funds to pay for child care expenses; allow. Amends secs. 3, 6 & 9 of 1976 PA 388 (MCL 169.203 et seq.).","Campaign finance: contributions and expenditures; use of campaign funds to pay for child care expenses; allow. Amends secs. 3, 6 & 9 of 1976 PA 388 (MCL 169.203 et seq.).",5080,"House Election Integrity",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4480/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4480
2029697,2183,HB4481,1,Introduced,2025-05-08,"Weapons: concealed; website for concealed pistol license reciprocity; provide for. Amends 1927 PA 372 (MCL 28.421 - 28.435) by adding sec. 5p.","Weapons: concealed; website for concealed pistol license reciprocity; provide for. Amends 1927 PA 372 (MCL 28.421 - 28.435) by adding sec. 5p.",821,"House Judiciary",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4481/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4481
2029624,2183,HB4482,1,Introduced,2025-05-08,"Weapons: concealed; requirements for concealed pistol license reciprocity website; provide for. Amends 1927 PA 372 (MCL 28.421 - 28.435) by adding sec. 5q. TIE BAR WITH: HB 4481'25","Weapons: concealed; requirements for concealed pistol license reciprocity website; provide for. Amends 1927 PA 372 (MCL 28.421 - 28.435) by adding sec. 5q. TIE BAR WITH: HB 4481'25",821,"House Judiciary",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4482/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4482
2029670,2183,HB4483,1,Introduced,2025-05-08,"Weapons: concealed; QR code on concealed pistol licenses; provide for. Amends sec. 5c of 1927 PA 372 (MCL 28.425c). TIE BAR WITH: HB 4481'25","Weapons: concealed; QR code on concealed pistol licenses; provide for. Amends sec. 5c of 1927 PA 372 (MCL 28.425c). TIE BAR WITH: HB 4481'25",821,"House Judiciary",2025-05-13,"Bill Electronically Reproduced 05/08/2025",https://legiscan.com/MI/bill/HB4483/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4483
